folder,freesound_id,name,duration_s,author,license,filename
elemental,530355,Fire.wav,0.71,danielpodlovics,http://creativecommons.org/publicdomain/zero/1.0/,fs_530355_fire_wav.mp3
elemental,457209,Fire-Bottle_AUDIO.mp3,3.07,RedVulpus,http://creativecommons.org/publicdomain/zero/1.0/,fs_457209_fire_bottle_audio_mp3.mp3
elemental,591142,Mulch Fireworks 1.wav,20.75,MrFossy,http://creativecommons.org/publicdomain/zero/1.0/,fs_591142_mulch_fireworks_1_wav.mp3
elemental,82722,Digging.wav,7.61,prozaciswack,http://creativecommons.org/publicdomain/zero/1.0/,fs_82722_digging_wav.mp3
elemental,51097,Sounds For Earthquakes - Radiator Metal Rumbling.wav,7.42,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51097_sounds_for_earthquakes_radiator_metal_ru.mp3
elemental,51098,Sounds For Earthquakes - Closet Shaking.wav,23.69,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51098_sounds_for_earthquakes_closet_shaking_wa.mp3
elemental,51099,Sounds For Earthquakes - Closet Shaking 2.wav,10.68,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51099_sounds_for_earthquakes_closet_shaking_2_.mp3
elemental,222521,"Cracking Earthquake (cracking soil, cracking stone)",11.94,uagadugu,http://creativecommons.org/publicdomain/zero/1.0/,fs_222521_cracking_earthquake_cracking_soil_cracki.mp3
elemental,719551,Earthquake rumble,14.59,betostado99,http://creativecommons.org/publicdomain/zero/1.0/,fs_719551_earthquake_rumble.mp3
elemental,51120,Sounds For Earthquakes - Textile.wav,9.4,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51120_sounds_for_earthquakes_textile_wav.mp3
elemental,51112,Sounds For Earthquakes - Plastic 3.wav,10.35,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51112_sounds_for_earthquakes_plastic_3_wav.mp3
elemental,51113,Sounds For Earthquakes - Random Stuff Shaking.wav,7.41,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51113_sounds_for_earthquakes_random_stuff_shak.mp3
elemental,51111,Sounds For Earthquakes - Plastic 2.wav,11.34,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51111_sounds_for_earthquakes_plastic_2_wav.mp3
elemental,51110,Sounds For Earthquakes - Plastic.wav,4.91,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51110_sounds_for_earthquakes_plastic_wav.mp3
elemental,51109,Sounds For Earthquakes - Paper.wav,5.0,RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/,fs_51109_sounds_for_earthquakes_paper_wav.mp3
fiend,362671,Demon_Ghost Growling 1 (Amplified).wav,5.43,Osiruswaltz,http://creativecommons.org/publicdomain/zero/1.0/,fs_362671_demon_ghost_growling_1_amplified_wav.mp3
fiend,362672,Demon_Ghost Growling 1.wav,4.99,Osiruswaltz,http://creativecommons.org/publicdomain/zero/1.0/,fs_362672_demon_ghost_growling_1_wav.mp3
fiend,580771,demon.growl.wav,2.4,jvmyka@gmail.com,http://creativecommons.org/publicdomain/zero/1.0/,fs_580771_demon_growl_wav.mp3
fiend,444445,Demon Growl for Halloween Spooky Creepy Scary Monster Ghoul Ghost Sounds,4.54,Voices_Of_Marz,http://creativecommons.org/publicdomain/zero/1.0/,fs_444445_demon_growl_for_halloween_spooky_creepy_.mp3
fiend,414498,Demon/Monster Awoken,6.79,Mr_KeybOred,http://creativecommons.org/publicdomain/zero/1.0/,fs_414498_demon_monster_awoken.mp3
fiend,221520,mocking demon laugh growl.mp3,6.52,nigelnix,http://creativecommons.org/publicdomain/zero/1.0/,fs_221520_mocking_demon_laugh_growl_mp3.mp3
fiend,583402,edsscreamr.mp3,11.49,scrbun,http://creativecommons.org/publicdomain/zero/1.0/,fs_583402_edsscreamr_mp3.mp3
fiend,617683,edscreamr2.mp3,18.76,scrbun,http://creativecommons.org/publicdomain/zero/1.0/,fs_617683_edscreamr2_mp3.mp3
fiend,415182,The Grudge Growl,7.68,HorrorAudio,http://creativecommons.org/publicdomain/zero/1.0/,fs_415182_the_grudge_growl.mp3
fiend,671191,Monster 5,1.39,EwanPenman11,http://creativecommons.org/publicdomain/zero/1.0/,fs_671191_monster_5.mp3
fiend,671189,Monster 1,2.93,EwanPenman11,http://creativecommons.org/publicdomain/zero/1.0/,fs_671189_monster_1.mp3
fiend,671188,Monster 2,3.25,EwanPenman11,http://creativecommons.org/publicdomain/zero/1.0/,fs_671188_monster_2.mp3
fiend,671187,Monster 3,2.79,EwanPenman11,http://creativecommons.org/publicdomain/zero/1.0/,fs_671187_monster_3.mp3
fiend,823849,"DSGNVocl_Dark, Demonic, Low, Voice, Horror, Recording 3_JW Audio",2.04,JW_Audio,http://creativecommons.org/publicdomain/zero/1.0/,fs_823849_dsgnvocl_dark_demonic_low_voice_horror_r.mp3
fiend,823848,"DSGNVocl_Dark, Demonic, Low, Voice, Horror, Recording 2_JW Audio",4.15,JW_Audio,http://creativecommons.org/publicdomain/zero/1.0/,fs_823848_dsgnvocl_dark_demonic_low_voice_horror_r.mp3
fiend,823851,"DSGNVocl_Dark, Demonic, Low, Voice, Horror, Recording 5_JW Audio",2.13,JW_Audio,http://creativecommons.org/publicdomain/zero/1.0/,fs_823851_dsgnvocl_dark_demonic_low_voice_horror_r.mp3
fiend,823850,"DSGNVocl_Dark, Demonic, Low, Voice, Horror, Recording 4_JW Audio",3.53,JW_Audio,http://creativecommons.org/publicdomain/zero/1.0/,fs_823850_dsgnvocl_dark_demonic_low_voice_horror_r.mp3
fiend,543975,ThatWasDumb.wav,1.93,roosterdude,http://creativecommons.org/publicdomain/zero/1.0/,fs_543975_thatwasdumb_wav.mp3
fiend,543974,ThereIsNoEscape.wav,2.01,roosterdude,http://creativecommons.org/publicdomain/zero/1.0/,fs_543974_thereisnoescape_wav.mp3
fiend,543973,ComeAtMeBro.wav,1.63,roosterdude,http://creativecommons.org/publicdomain/zero/1.0/,fs_543973_comeatmebro_wav.mp3
fiend,543971,GetOffTheMap.wav,1.63,roosterdude,http://creativecommons.org/publicdomain/zero/1.0/,fs_543971_getoffthemap_wav.mp3
fiend,543970,MostUnfortunateForYou.wav,2.72,roosterdude,http://creativecommons.org/publicdomain/zero/1.0/,fs_543970_mostunfortunateforyou_wav.mp3
flying,561364,Wing Flap Heavy (prototype).mp3,1.67,GearArcanaNo37,http://creativecommons.org/publicdomain/zero/1.0/,fs_561364_wing_flap_heavy_prototype_mp3.mp3
flying,244981,Wing Flap (Flag Flapping) 6a,0.46,ani_music,http://creativecommons.org/publicdomain/zero/1.0/,fs_244981_wing_flap_flag_flapping_6a.mp3
flying,244979,Wing Flap (Flag Flapping) 1a,0.55,ani_music,http://creativecommons.org/publicdomain/zero/1.0/,fs_244979_wing_flap_flag_flapping_1a.mp3
flying,244978,Wing Flap (Flag Flapping) 2a,0.44,ani_music,http://creativecommons.org/publicdomain/zero/1.0/,fs_244978_wing_flap_flag_flapping_2a.mp3
flying,244976,Wing Flap (Flag Flapping) 4a,0.73,ani_music,http://creativecommons.org/publicdomain/zero/1.0/,fs_244976_wing_flap_flag_flapping_4a.mp3
flying,389633,Wing Flap 2.wav,1.17,_stubb,http://creativecommons.org/publicdomain/zero/1.0/,fs_389633_wing_flap_2_wav.mp3
flying,655322,bird wings flapping.wav,11.23,21100495,http://creativecommons.org/publicdomain/zero/1.0/,fs_655322_bird_wings_flapping_wav.mp3
flying,670509,"Huge wing flaps for bird, dragon, dinosaur.",14.29,2create,http://creativecommons.org/publicdomain/zero/1.0/,fs_670509_huge_wing_flaps_for_bird_dragon_dinosaur.mp3
flying,414671,short pigeon wing flap,1.36,zouzmusic,http://creativecommons.org/publicdomain/zero/1.0/,fs_414671_short_pigeon_wing_flap.mp3
flying,482733,Insect Superfast Wing Flap,21.0,kalhan,http://creativecommons.org/publicdomain/zero/1.0/,fs_482733_insect_superfast_wing_flap.mp3
flying,19295,wing flaps layered.wav,13.82,martian,http://creativecommons.org/publicdomain/zero/1.0/,fs_19295_wing_flaps_layered_wav.mp3
flying,436571,Corellas screech multiple,18.0,magicthighs,http://creativecommons.org/publicdomain/zero/1.0/,fs_436571_corellas_screech_multiple.mp3
flying,826085,Miscellaneous Birds - Red-legged Seriema,3.05,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_826085_miscellaneous_birds_red_legged_seriema.mp3
flying,573771,screech_owl.wav,12.75,mael46,http://creativecommons.org/publicdomain/zero/1.0/,fs_573771_screech_owl_wav.mp3
flying,436572,Corella screech x2,2.91,magicthighs,http://creativecommons.org/publicdomain/zero/1.0/,fs_436572_corella_screech_x2.mp3
flying,429212,11 - Gritos.wav,4.28,MichaelGillighan,http://creativecommons.org/publicdomain/zero/1.0/,fs_429212_11_gritos_wav.mp3
flying,838963,Condor Scream,23.37,floatby,http://creativecommons.org/publicdomain/zero/1.0/,fs_838963_condor_scream.mp3
flying,111244,phoenixscreech1.wav,8.2,slugzilla,http://creativecommons.org/publicdomain/zero/1.0/,fs_111244_phoenixscreech1_wav.mp3
flying,178635,Angry Robot Bird,3.46,NenadSimic,http://creativecommons.org/publicdomain/zero/1.0/,fs_178635_angry_robot_bird.mp3
flying,546823,Bat wings,23.5,Gammelsmurfen778,http://creativecommons.org/publicdomain/zero/1.0/,fs_546823_bat_wings.mp3
flying,593487,Umbrella that sounds like bat wings.wav,5.0,Scottrex05,http://creativecommons.org/publicdomain/zero/1.0/,fs_593487_umbrella_that_sounds_like_bat_wings_wav.mp3
flying,352899,hanging bats (two) with wings.wav,4.27,sastoryteller,http://creativecommons.org/publicdomain/zero/1.0/,fs_352899_hanging_bats_two_with_wings_wav.mp3
generic,77632,growl1.wav,2.08,lendrick,http://creativecommons.org/publicdomain/zero/1.0/,fs_77632_growl1_wav.mp3
generic,432196,Monster Growl Confused,2.62,surfaceknight68,http://creativecommons.org/publicdomain/zero/1.0/,fs_432196_monster_growl_confused.mp3
generic,432195,Monster Growl,2.62,surfaceknight68,http://creativecommons.org/publicdomain/zero/1.0/,fs_432195_monster_growl.mp3
flying,386706,wings flapping.wav,2.15,tommy_mooney,http://creativecommons.org/publicdomain/zero/1.0/,fs_386706_wings_flapping_wav.mp3
flying,395242,Wings flapping.mp3,6.0,DigPro120,http://creativecommons.org/publicdomain/zero/1.0/,fs_395242_wings_flapping_mp3.mp3
flying,389634,Wing Flap 1.wav,0.93,_stubb,http://creativecommons.org/publicdomain/zero/1.0/,fs_389634_wing_flap_1_wav.mp3
flying,244982,Wing Flap (Flag Flapping) 5a,0.88,ani_music,http://creativecommons.org/publicdomain/zero/1.0/,fs_244982_wing_flap_flag_flapping_5a.mp3
flying,572216,Giant Wings Flapping.mp3,14.3,shatterstars,http://creativecommons.org/publicdomain/zero/1.0/,fs_572216_giant_wings_flapping_mp3.mp3
generic,77635,growl4.wav,2.51,lendrick,http://creativecommons.org/publicdomain/zero/1.0/,fs_77635_growl4_wav.mp3
generic,718009,MonsterSynthesizedGrowl_04,3.0,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718009_monstersynthesizedgrowl_04.mp3
generic,718008,MonsterSynthesizedGrowl_03,3.25,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718008_monstersynthesizedgrowl_03.mp3
generic,188026,Monster Growl 01,2.93,Ezcah,http://creativecommons.org/publicdomain/zero/1.0/,fs_188026_monster_growl_01.mp3
generic,722985,Monster Growl #2,4.18,SamsCollegeAccount,http://creativecommons.org/publicdomain/zero/1.0/,fs_722985_monster_growl_2.mp3
generic,815482,monster growl,1.9,pyth0n11,http://creativecommons.org/publicdomain/zero/1.0/,fs_815482_monster_growl.mp3
generic,686721,Monster_growl_02.m4a,2.45,up2067433,http://creativecommons.org/publicdomain/zero/1.0/,fs_686721_monster_growl_02_m4a.mp3
generic,722984,Monster Growl,5.71,SamsCollegeAccount,http://creativecommons.org/publicdomain/zero/1.0/,fs_722984_monster_growl.mp3
generic,803033,Creature Monster Alien Vocal FX-6.wav,6.68,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803033_creature_monster_alien_vocal_fx_6_wav.mp3
generic,803032,Creature Monster Alien Vocal FX-59.wav,7.49,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803032_creature_monster_alien_vocal_fx_59_wav.mp3
generic,803031,Creature Monster Alien Vocal FX-58.wav,4.08,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803031_creature_monster_alien_vocal_fx_58_wav.mp3
generic,803030,Creature Monster Alien Vocal FX-57.wav,4.33,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803030_creature_monster_alien_vocal_fx_57_wav.mp3
generic,803028,Creature Monster Alien Vocal FX-55.wav,11.72,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803028_creature_monster_alien_vocal_fx_55_wav.mp3
generic,803026,Creature Monster Alien Vocal FX-53.wav,2.65,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803026_creature_monster_alien_vocal_fx_53_wav.mp3
generic,803025,Creature Monster Alien Vocal FX-52.wav,2.66,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803025_creature_monster_alien_vocal_fx_52_wav.mp3
generic,803024,Creature Monster Alien Vocal FX-51.wav,2.76,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803024_creature_monster_alien_vocal_fx_51_wav.mp3
generic,803023,Creature Monster Alien Vocal FX-50.wav,2.74,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803023_creature_monster_alien_vocal_fx_50_wav.mp3
generic,803022,Creature Monster Alien Vocal FX-5.wav,6.68,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803022_creature_monster_alien_vocal_fx_5_wav.mp3
generic,803021,Creature Monster Alien Vocal FX-49.wav,2.77,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803021_creature_monster_alien_vocal_fx_49_wav.mp3
generic,803020,Creature Monster Alien Vocal FX-48.wav,2.72,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803020_creature_monster_alien_vocal_fx_48_wav.mp3
generic,803019,Creature Monster Alien Vocal FX-47.wav,2.52,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803019_creature_monster_alien_vocal_fx_47_wav.mp3
generic,803018,Creature Monster Alien Vocal FX-46.wav,3.04,CVLTIV8R,http://creativecommons.org/publicdomain/zero/1.0/,fs_803018_creature_monster_alien_vocal_fx_46_wav.mp3
giant,770586,Giant Stepping,7.38,The_Mind_of_Sound_Official,http://creativecommons.org/publicdomain/zero/1.0/,fs_770586_giant_stepping.mp3
giant,815039,Big robot footstep 005,2.03,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_815039_big_robot_footstep_005.mp3
giant,542858,Giant footsteps,6.48,thebestmaker,http://creativecommons.org/publicdomain/zero/1.0/,fs_542858_giant_footsteps.mp3
giant,531725,giant footsteps.mp3,4.64,Beefmaster69,http://creativecommons.org/publicdomain/zero/1.0/,fs_531725_giant_footsteps_mp3.mp3
giant,133891,Giant footsteps running,2.07,aroth4,http://creativecommons.org/publicdomain/zero/1.0/,fs_133891_giant_footsteps_running.mp3
giant,334228,Stomping Ground Super Bassy,24.73,oscaraudiogeek,http://creativecommons.org/publicdomain/zero/1.0/,fs_334228_stomping_ground_super_bassy.mp3
giant,837389,Heavy Robot Footsteps,24.17,Artem_Zaitsev,http://creativecommons.org/publicdomain/zero/1.0/,fs_837389_heavy_robot_footsteps.mp3
giant,795502,cymbal bass 1,4.89,Logicogonist,http://creativecommons.org/publicdomain/zero/1.0/,fs_795502_cymbal_bass_1.mp3
giant,557594,Battle Mech walks (fast & slow sequence),6.86,Breviceps,http://creativecommons.org/publicdomain/zero/1.0/,fs_557594_battle_mech_walks_fast_slow_sequence.mp3
giant,795504,cymbal bass 2,4.89,Logicogonist,http://creativecommons.org/publicdomain/zero/1.0/,fs_795504_cymbal_bass_2.mp3
giant,564596,Ivan Rockanov.wav,19.86,BaDoink,http://creativecommons.org/publicdomain/zero/1.0/,fs_564596_ivan_rockanov_wav.mp3
giant,315772,dragon roar big angry.aiff,3.27,bevibeldesign,http://creativecommons.org/publicdomain/zero/1.0/,fs_315772_dragon_roar_big_angry_aiff.mp3
giant,837799,Sea Creature Roar,10.97,Bikkit99,http://creativecommons.org/publicdomain/zero/1.0/,fs_837799_sea_creature_roar.mp3
giant,466830,"Dragon: Snarl, Roar + Attack",3.28,Breviceps,http://creativecommons.org/publicdomain/zero/1.0/,fs_466830_dragon_snarl_roar_attack.mp3
giant,342534,Medium Thud 2,1.23,sgrowe,http://creativecommons.org/publicdomain/zero/1.0/,fs_342534_medium_thud_2.mp3
giant,342535,Medium Thud 1,0.95,sgrowe,http://creativecommons.org/publicdomain/zero/1.0/,fs_342535_medium_thud_1.mp3
giant,814976,Closing large metal door-001,5.25,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_814976_closing_large_metal_door_001.mp3
generic,366672,Monster Growl_with Reverb.wav,12.86,cylon8472,http://creativecommons.org/publicdomain/zero/1.0/,fs_366672_monster_growl_with_reverb_wav.mp3
generic,718006,MonsterSynthesizedGrowl_01,4.12,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718006_monstersynthesizedgrowl_01.mp3
generic,77634,growl3.wav,4.34,lendrick,http://creativecommons.org/publicdomain/zero/1.0/,fs_77634_growl3_wav.mp3
generic,718007,MonsterSynthesizedGrowl_02,4.25,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718007_monstersynthesizedgrowl_02.mp3
giant,813054,Big robot footstep 003,1.82,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_813054_big_robot_footstep_003.mp3
giant,813055,Big robot footstep 004,2.5,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_813055_big_robot_footstep_004.mp3
giant,721601,Giant step,1.46,DasWaff,http://creativecommons.org/publicdomain/zero/1.0/,fs_721601_giant_step.mp3
giant,813056,Big robot footstep,2.23,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_813056_big_robot_footstep.mp3
giant,813053,Big robot footstep 002,1.63,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_813053_big_robot_footstep_002.mp3
goblinoid,482358,Goblin Creature 1_8,0.5,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482358_goblin_creature_1_8.mp3
goblinoid,482357,Goblin Creature 1_9,0.44,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482357_goblin_creature_1_9.mp3
goblinoid,482347,Goblin Creature 1_6,0.6,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482347_goblin_creature_1_6.mp3
goblinoid,482346,Goblin Creature 1_7,0.45,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482346_goblin_creature_1_7.mp3
goblinoid,482345,Goblin Creature 1_2,0.98,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482345_goblin_creature_1_2.mp3
goblinoid,482344,Goblin Creature 1_3,0.91,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482344_goblin_creature_1_3.mp3
goblinoid,482343,Goblin Creature 1_4,0.73,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482343_goblin_creature_1_4.mp3
goblinoid,655713,goblin yeets.m4a,8.11,batdown,http://creativecommons.org/publicdomain/zero/1.0/,fs_655713_goblin_yeets_m4a.mp3
goblinoid,482341,Angry Goblin 1_1,1.02,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482341_angry_goblin_1_1.mp3
goblinoid,482340,Angry Goblin 1_2,0.6,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482340_angry_goblin_1_2.mp3
goblinoid,482338,Goblin Creature 1_1,3.14,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482338_goblin_creature_1_1.mp3
goblinoid,402072,"""you shall not pass"" said by an orc",2.39,chestnutjam,http://creativecommons.org/publicdomain/zero/1.0/,fs_402072_you_shall_not_pass_said_by_an_orc.mp3
goblinoid,482363,Slimy Creature 1_1,3.34,Joao_Janz,http://creativecommons.org/publicdomain/zero/1.0/,fs_482363_slimy_creature_1_1.mp3
goblinoid,857062,Crazy Goblin Laugh Low Quality,2.05,qubodup,http://creativecommons.org/publicdomain/zero/1.0/,fs_857062_crazy_goblin_laugh_low_quality.mp3
goblinoid,202096,Goblin Cackle.wav,2.19,spookymodem,http://creativecommons.org/publicdomain/zero/1.0/,fs_202096_goblin_cackle_wav.mp3
goblinoid,205751,Imp Laugh,0.98,scorpion67890,http://creativecommons.org/publicdomain/zero/1.0/,fs_205751_imp_laugh.mp3
goblinoid,616815,Imp Giggle 2.ogg,1.16,Psychic5,http://creativecommons.org/publicdomain/zero/1.0/,fs_616815_imp_giggle_2_ogg.mp3
goblinoid,616814,Imp Giggle 3.ogg,1.28,Psychic5,http://creativecommons.org/publicdomain/zero/1.0/,fs_616814_imp_giggle_3_ogg.mp3
giant,814977,Closing large metal door-002,3.44,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_814977_closing_large_metal_door_002.mp3
giant,814881,Closing large metal door-003,6.33,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,fs_814881_closing_large_metal_door_003.mp3
giant,595763,Placing the dumbells on the floor.wav,12.91,danielle.k.tiflin1201,http://creativecommons.org/publicdomain/zero/1.0/,fs_595763_placing_the_dumbells_on_the_floor_wav.mp3
giant,262128,Trap-Moombahton Kick Loop 1.wav,9.03,Stereo Surgeon,http://creativecommons.org/publicdomain/zero/1.0/,fs_262128_trap_moombahton_kick_loop_1_wav.mp3
giant,123007,frontdoorclose.wav,1.0,j1987,http://creativecommons.org/publicdomain/zero/1.0/,fs_123007_frontdoorclose_wav.mp3
goblinoid,616813,Imp Giggle 4.ogg,1.11,Psychic5,http://creativecommons.org/publicdomain/zero/1.0/,fs_616813_imp_giggle_4_ogg.mp3
goblinoid,616816,Imp Giggle 1.ogg,0.64,Psychic5,http://creativecommons.org/publicdomain/zero/1.0/,fs_616816_imp_giggle_1_ogg.mp3
goblinoid,643664,Goblin_Various Laughs and Giggles.mp3,17.06,SnowFightStudios,http://creativecommons.org/publicdomain/zero/1.0/,fs_643664_goblin_various_laughs_and_giggles_mp3.mp3
goblinoid,796878,"Rodents - Mouse; House Mouse, Chatter, Close Perspective",9.74,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_796878_rodents_mouse_house_mouse_chatter_close_.mp3
goblinoid,763329,Alien high pitch small Chattering,17.28,Mastersoundboy2005,http://creativecommons.org/publicdomain/zero/1.0/,fs_763329_alien_high_pitch_small_chattering.mp3
goblinoid,839838,Primates - Vervet Monkey,1.58,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_839838_primates_vervet_monkey.mp3
goblinoid,554043,Chipmunk - rodent - rat - squirrel angry or chattering,15.88,CGVega,http://creativecommons.org/publicdomain/zero/1.0/,fs_554043_chipmunk_rodent_rat_squirrel_angry_or_ch.mp3
goblinoid,843477,"Primates - Geoffroy's Spider Monkey, Take 2",1.1,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_843477_primates_geoffroy_s_spider_monkey_take_2.mp3
goblinoid,828647,"Fowl - Silver Pheasant; Chatter and Squeal, Close Perspective, some Walla in Background",10.55,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_828647_fowl_silver_pheasant_chatter_and_squeal_.mp3
goblinoid,753942,"Rodents - Eastern Gray Squirrel, Bark and Chatter, Slightly Reverberant, B/G Insects, Distant",6.27,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_753942_rodents_eastern_gray_squirrel_bark_and_c.mp3
goblinoid,852386,"Rodents - Eastern Gray Squirrel; Chatter, Close Perspective",4.19,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_852386_rodents_eastern_gray_squirrel_chatter_cl.mp3
goblinoid,391223,Orc Growl with Raw recording.wav,12.8,cylon8472,http://creativecommons.org/publicdomain/zero/1.0/,fs_391223_orc_growl_with_raw_recording_wav.mp3
insect,531479,Bugs.wav,5.0,nataliabm09,http://creativecommons.org/publicdomain/zero/1.0/,fs_531479_bugs_wav.mp3
insect,125645,insects_noise_008.wav,2.0,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125645_insects_noise_008_wav.mp3
insect,125643,insects_noise_006.wav,2.86,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125643_insects_noise_006_wav.mp3
insect,125641,insects_noise_004.wav,2.0,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125641_insects_noise_004_wav.mp3
insect,125640,insects_noise_003.wav,3.22,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125640_insects_noise_003_wav.mp3
insect,125638,insects_noise_001.wav,1.06,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125638_insects_noise_001_wav.mp3
insect,467857,Artificial Cricket Chirp,1.0,Fission9,http://creativecommons.org/publicdomain/zero/1.0/,fs_467857_artificial_cricket_chirp.mp3
insect,125642,insects_noise_005.wav,2.0,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125642_insects_noise_005_wav.mp3
insect,125647,insect_noise_010.wav,2.0,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125647_insect_noise_010_wav.mp3
insect,125646,insects_noise_009.wav,2.0,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125646_insects_noise_009_wav.mp3
insect,125644,insects_noise_007.wav,4.0,tec_studio,http://creativecommons.org/publicdomain/zero/1.0/,fs_125644_insects_noise_007_wav.mp3
insect,15932,Chitter.wav,13.72,Halph-Price,http://creativecommons.org/publicdomain/zero/1.0/,fs_15932_chitter_wav.mp3
monster,132867,Monster Long Roar 2.wav,5.08,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,fs_132867_monster_long_roar_2_wav.mp3
monster,132866,Monster Long Roar 1.wav,2.81,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,fs_132866_monster_long_roar_1_wav.mp3
monster,132871,Monster Low Roar.wav,7.29,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,fs_132871_monster_low_roar_wav.mp3
monster,467287,Space monster Roar.mp3,10.36,XfiXy8,http://creativecommons.org/publicdomain/zero/1.0/,fs_467287_space_monster_roar_mp3.mp3
monster,489901,Scary Monster Roar #2,2.78,NicknameLarry,http://creativecommons.org/publicdomain/zero/1.0/,fs_489901_scary_monster_roar_2.mp3
monster,476083,cloverfield roar.wav,4.89,icyjim,http://creativecommons.org/publicdomain/zero/1.0/,fs_476083_cloverfield_roar_wav.mp3
monster,132874,Monster Short Roar.wav,1.31,ecfike,http://creativecommons.org/publicdomain/zero/1.0/,fs_132874_monster_short_roar_wav.mp3
monster,837799,Sea Creature Roar,10.97,Bikkit99,http://creativecommons.org/publicdomain/zero/1.0/,fs_837799_sea_creature_roar.mp3
monster,466830,"Dragon: Snarl, Roar + Attack",3.28,Breviceps,http://creativecommons.org/publicdomain/zero/1.0/,fs_466830_dragon_snarl_roar_attack.mp3
monster,261147,monster roar in distance.mp3,1.75,Chobiboko,http://creativecommons.org/publicdomain/zero/1.0/,fs_261147_monster_roar_in_distance_mp3.mp3
monster,487513,Monster Roar,2.76,NicknameLarry,http://creativecommons.org/publicdomain/zero/1.0/,fs_487513_monster_roar.mp3
